"OperationalInsights","Get-AzOperationalInsightsDeletedWorkspace","1","Invalid_Cmdlet","5000","1","take is not a valid command name.","take 10'  $queryResults = Invoke-AzOperationalInsightsQuery -WorkspaceId '63613592-b6f7-4c3d-a390-22ba13102111' -Query $query  $queryResults.Results  }   function OperationalInsights-Invoke-AzOperationalInsightsQuery-2{  $query = 'union *","Check the spell of take."
"OperationalInsights","Get-AzOperationalInsightsDeletedWorkspace","1","Invalid_Cmdlet","5000","1","take is not a valid command name.","take 10'  $queryResults = Invoke-AzOperationalInsightsQuery -WorkspaceId '63613592-b6f7-4c3d-a390-22ba13102111' -Query $query  $resultsArray = [System.Linq.Enumerable]::ToArray($queryResults.Results)  }   function OperationalInsights-Invoke-AzOperationalInsightsQuery-3{  $query = 'union *","Check the spell of take."
"OperationalInsights","Get-AzOperationalInsightsDeletedWorkspace","1","Invalid_Cmdlet","5000","1","take is not a valid command name.","take 10'  $queryResults = Invoke-AzOperationalInsightsQuery -WorkspaceId '63613592-b6f7-4c3d-a390-22ba13102111' -Query $query -Timespan (New-TimeSpan -Hours 24)  $queryResults.Results  }   function OperationalInsights-Invoke-AzOperationalInsightsQuery-4{  $query = 'union *","Check the spell of take."
"OperationalInsights","Get-AzOperationalInsightsDeletedWorkspace","1","Invalid_Cmdlet","5000","1","take is not a valid command name.","take 10'  $queryResults = Invoke-AzOperationalInsightsQuery -WorkspaceId '63613592-b6f7-4c3d-a390-22ba13102111' -Query $query -IncludeRender -IncludeStatistics  $queryResults.Results    $queryResults.Render    $queryResults.Statistics  }   function OperationalInsights-New-AzOperationalInsightsCluster-1{  New-AzOperationalInsightsCluster -ResourceGroupName 'rg-name' -ClusterName 'cluster-name' -Location eastus -IdentityType SystemAssigned -SkuName CapacityReservation -SkuCapacity 1000  }   function OperationalInsights-New-AzOperationalInsightsCustomLogDataSource-1{  $customLogRawJson = '{'customLogName':'Validation_CL','description':'test','inputs':[{'location':{'fileSystemLocations':{'linuxFileTypeLogPaths':null,'windowsFileTypeLogPaths':['C:\\e2e\\Evan\\ArubaSECURITY\\*.log']}},'recordDelimiter':{'regexDelimiter':{'pattern':'\\n','matchIndex':0}}}],'extractions':[{'extractionName':'TimeGenerated','extractionType':'DateTime','extractionProperties':{'dateTimeExtraction':{'regex':'((\\d{2})|(\\d{4}))-([0-1]\\d)-(([0-3]\\d)|(\\d))\\s((\\d)|([0-1]\\d)|(2[0-4])):[0-5][0-9]:[0-5][0-9]','joinStringRegex':null}}}]}'  New-AzOperationalInsightsCustomLogDataSource -ResourceGroupName rg-name -WorkspaceName workspace-name -CustomLogRawJson $customLogRawJson -Name 'MyCustomLog'  }   function OperationalInsights-New-AzOperationalInsightsLinuxPerformanceObjectDataSource-1{  New-AzOperationalInsightsLinuxPerformanceObjectDataSource -ResourceGroupName testrg -WorkspaceName LogAnalyticsWorkspace -Name performance -ObjectName object -CounterNames counter  }   function OperationalInsights-New-AzOperationalInsightsLinuxSyslogDataSource-1{  $FacilityNames       = @()  $FacilityNames      += 'auth'  $FacilityNames      += 'authpriv'  $FacilityNames      += 'cron'  $FacilityNames      += 'daemon'  $FacilityNames      += 'ftp'  $FacilityNames      += 'kern'  $FacilityNames      += 'mail'  $FacilityNames      += 'syslog'  $FacilityNames      += 'user'  $FacilityNames      += 'uucp'  $ResourceGroupName   = 'MyResourceGroup'  $WorkspaceName       = 'MyWorkspaceName'    $Count = 0  foreach ($FacilityName in $FacilityNames) {      $Count++      $null = New-AzOperationalInsightsLinuxSyslogDataSource `      -ResourceGroupName $ResourceGroupName `      -WorkspaceName $WorkspaceName `      -Name 'Linux-syslog-$($Count)' `      -Facility $FacilityNames `      -CollectEmergency `      -CollectAlert `      -CollectCritical `      -CollectError `      -CollectWarning `      -CollectNotice `      -CollectDebug `      -CollectInformational  }    Get-AzOperationalInsightsDataSource `     -ResourceGroupName $ResourceGroupName `     -WorkspaceName $WorkspaceName `     -Kind 'LinuxSyslog'  }   function OperationalInsights-New-AzOperationalInsightsRestoreTable-1{  New-AzOperationalInsightsRestoreTable -ResourceGroupName RG-NAME -WorkspaceName WORKSPACE-NAME -TableName TABLE-NAME -StartRestoreTime '05-25-2022 12:26:36' -EndRestoreTime '05-28-2022 12:26:36' -SourceTable 'Usage'  }   function OperationalInsights-New-AzOperationalInsightsSavedSearch-1{  New-AzOperationalInsightsSavedSearch -ResourceGroupName 'ContosoResourceGroup' -WorkspaceName 'ContosoWorkspace' -SavedSearchId 'ContosoSavedSearchId' -DisplayName 'ContosoSavedSearchDisplayName' -Category 'ContosoSavedSearchCategory' -Query '*' -Version 1 -Force  }   function OperationalInsights-New-AzOperationalInsightsSearchTable-1{  New-AzOperationalInsightsSearchTable -ResourceGroupName RG-NAME -WorkspaceName WORKSPACE-NAME -TableName TABLE-NAME -SearchQuery 'Heartbeat'  -StartSearchTime '05-27-2022 12:26:36' -EndSearchTime '05-28-2022 12:26:36'  }   function OperationalInsights-New-AzOperationalInsightsTable-1{  New-AzOperationalInsightsTable -ResourceGroupName RG-NAME -WorkspaceName WORKSPACE-NAME -TableName TABLE-NAME -RetentionInDays 25 -TotalRetentionInDays 30 -Column @{'ColName1' = 'string'; 'TimeGenerated' = 'DateTime'; 'ColName3' = 'int'}  }   function OperationalInsights-New-AzOperationalInsightsWindowsEventDataSource-1{  $EventLogNames       = @()  $EventLogNames      += 'Directory Service'  $EventLogNames      += 'Microsoft-Windows-EventCollector/Operational'  $EventLogNames      += 'System'  $ResourceGroupName   = 'MyResourceGroup'  $WorkspaceName       = 'MyWorkspaceName'    $Count = 0  foreach ($EventLogName in $EventLogNames) {      $Count++      $null = New-AzOperationalInsightsWindowsEventDataSource `      -ResourceGroupName $ResourceGroupName `      -WorkspaceName $WorkspaceName `      -Name 'Windows-event-$($Count)' `      -EventLogName $EventLogNames `      -CollectErrors `      -CollectWarnings `      -CollectInformation  }    Get-AzOperationalInsightsDataSource `     -ResourceGroupName $ResourceGroupName `     -WorkspaceName $WorkspaceName `     -Kind 'WindowsEvent'  }   function OperationalInsights-New-AzOperationalInsightsWindowsPerformanceCounterDataSource-1{  New-AzOperationalInsightsWindowsPerformanceCounterDataSource -ResourceGroupName testrg -WorkspaceName LogAnalyticsWorkspace -Name performance1 -ObjectName object -CounterName counters  }   function OperationalInsights-New-AzOperationalInsightsWorkspace-1{  New-AzOperationalInsightsWorkspace -ResourceGroupName 'ContosoResourceGroup' -Name 'MyWorkspace' -Location 'East US'  }   function OperationalInsights-Remove-AzOperationalInsightsDataSource-1{  Remove-AzOperationalInsightsDataSource -ResourceGroupName testrg -WorkspaceName LogAnalyticsWorkspace -Name DataSource_CustomLog_Customlog_CL  }   function OperationalInsights-Remove-AzOperationalInsightsTable-1{  Remove-AzOperationalInsightsTable -ResourceGroupName RG-NAME -WorkspaceName WS-NAME -TableName TABLE-NAME  }   function OperationalInsights-Remove-AzOperationalInsightsWorkspace-1{  Remove-AzOperationalInsightsWorkspace -ResourceGroupName 'ContosResourceGroup' -Name 'MyWorkspace'  }   function OperationalInsights-Remove-AzOperationalInsightsWorkspace-2{  Get-AzOperationalInsightsWorkspace -ResourceGroupName 'ContosResourceGroup' -Name 'MyWorkspace' | Remove-AzOperationalInsightsWorkspace -Force  }   function OperationalInsights-Remove-AzOperationalInsightsWorkspace-3{  $workspace = New-AzOperationalInsightsWorkspace -ResourceGroupName 'RG-NAME' -Name 'WORKSPACE-NAME' -Location 'REGION-VALUE'  $workspace | Remove-AzOperationalInsightsWorkspace -ForceDelete  }   function OperationalInsights-Restore-AzOperationalInsightsWorkspace-1{  $workspace = New-AzOperationalInsightsWorkspace -ResourceGroupName RG-NAME -Name WORKSPACE-NAME -Location LOCATION-VALUE  $workspace | Remove-AzOperationalInsightsWorkspace  $workspace = Restore-AzOperationalInsightsWorkspace -ResourceGroupName RG-NAME -Name WORKSPACE-NAME -Location LOCATION-VALUE  }   function OperationalInsights-Set-AzOperationalInsightsDataSource-1{  $datasource = Get-AzOperationalInsightsDataSource -Kind CustomLog -ResourceGroupName testrg -WorkspaceName LogAnalyticsWorkspace  Set-AzOperationalInsightsDataSource -DataSource $datasource  }   function OperationalInsights-Set-AzOperationalInsightsWorkspace-1{  Set-AzOperationalInsightsWorkspace -ResourceGroupName 'ContosoResourceGroup' -Name 'MyWorkspace' -Sku Standard -Tag @{ 'Department' = 'IT' }  }   function OperationalInsights-Set-AzOperationalInsightsWorkspace-2{  Get-AzOperationalInsightsWorkspace -ResourceGroupName 'ContosoResourceGroup' -Name 'MyWorkspace' | Set-AzOperationalInsightsWorkspace -Sku 'Premium'  }   function OperationalInsights-Update-AzOperationalInsightsCluster-1{  Update-AzOperationalInsightsCluster -ResourceGroupName 'rg-name' -ClusterName 'cluster-name' -SkuName CapacityReservation -SkuCapacity 1200 -KeyVaultUri 'uri' -KeyName 'key-name' -KeyVersion 'version'  }   function OperationalInsights-Update-AzOperationalInsightsDataExport-1{  Update-AzOperationalInsightsDataExport -ResourceGroupName 'rg-name' -WorkspaceName 'workspace-name' -DataExportName 'dataExportName' -TableName 'table_name' -Enable $true  }   function OperationalInsights-Update-AzOperationalInsightsTable-1{  Update-AzOperationalInsightsTable  -ResourceGroupName RG-NAME -WorkspaceName WORKSPACE-NAME -TableName TABLE-NAME -RetentionInDays 30 -TotalRetentionInDays 35  }","Check the spell of take."
"OperationalInsights","Get-AzOperationalInsightsDeletedWorkspace","1","Invalid_Cmdlet","5000","1","\\d is not a valid command name.","\\d{2}","Check the spell of \\d."
"OperationalInsights","Get-AzOperationalInsightsDeletedWorkspace","1","Invalid_Cmdlet","5000","1","\\d is not a valid command name.","\\d{4}","Check the spell of \\d."
"OperationalInsights","Get-AzOperationalInsightsDeletedWorkspace","1","Invalid_Cmdlet","5000","1","[0-1]\\d is not a valid command name.","[0-1]\\d","Check the spell of [0-1]\\d."
"OperationalInsights","Get-AzOperationalInsightsDeletedWorkspace","1","Invalid_Cmdlet","5000","1","[0-3]\\d is not a valid command name.","[0-3]\\d","Check the spell of [0-3]\\d."
"OperationalInsights","Get-AzOperationalInsightsDeletedWorkspace","1","Invalid_Cmdlet","5000","1","\\d is not a valid command name.","\\d","Check the spell of \\d."
"OperationalInsights","Get-AzOperationalInsightsDeletedWorkspace","1","Invalid_Cmdlet","5000","1","\\d is not a valid command name.","\\d","Check the spell of \\d."
"OperationalInsights","Get-AzOperationalInsightsDeletedWorkspace","1","Invalid_Cmdlet","5000","1","[0-1]\\d is not a valid command name.","[0-1]\\d","Check the spell of [0-1]\\d."
"OperationalInsights","Get-AzOperationalInsightsDeletedWorkspace","1","Invalid_Cmdlet","5000","1","2[0-4] is not a valid command name.","2[0-4]","Check the spell of 2[0-4]."
